X1,X2,X3,X4,X5,Y1
0.108,0.109,0.461,0.235,0.214,0.152
0.108,0.0986,0.463,0.236,0.21,0.148
0.109,0.0913,0.453,0.242,0.218,0.147
0.107,0.104,0.446,0.228,0.222,0.151
0.106,0.108,0.442,0.271,0.221,0.154
0.109,0.0819,0.445,0.28,0.225,0.158
0.107,0.0564,0.447,0.277,0.233,0.161
0.106,0.068,0.449,0.275,0.228,0.164
0.105,0.079,0.445,0.263,0.224,0.168
0.106,0.0705,0.441,0.268,0.223,0.171
0.109,0.0665,0.441,0.279,0.222,0.175
0.111,0.0718,0.431,0.272,0.22,0.178
0.111,0.0776,0.425,0.273,0.216,0.182
0.107,0.0653,0.43,0.275,0.224,0.185
0.107,0.0535,0.43,0.283,0.229,0.187
0.108,0.0681,0.433,0.289,0.222,0.185
0.108,0.0729,0.44,0.263,0.22,0.184
0.108,0.0716,0.44,0.306,0.223,0.182
0.108,0.078,0.433,0.304,0.223,0.181
0.106,0.0883,0.434,0.276,0.218,0.179
0.106,0.0771,0.442,0.255,0.219,0.178
0.105,0.063,0.442,0.254,0.219,0.177
0.105,0.0756,0.435,0.247,0.221,0.175
0.108,0.0785,0.436,0.257,0.227,0.174
0.11,0.0936,0.445,0.283,0.22,0.172
0.107,0.0879,0.451,0.269,0.214,0.171
0.112,0.0541,0.456,0.259,0.221,0.169
0.116,0.0771,0.458,0.244,0.22,0.168
0.114,0.101,0.456,0.284,0.214,0.167
0.117,0.0835,0.453,0.289,0.213,0.165
0.122,0.0706,0.456,0.261,0.218,0.164
0.125,0.075,0.459,0.259,0.215,0.162
0.125,0.0943,0.457,0.283,0.201,0.161
0.124,0.104,0.461,0.3,0.203,0.159
0.125,0.0923,0.473,0.28,0.212,0.144
0.123,0.0716,0.48,0.273,0.218,0.109
0.12,0.0925,0.497,0.274,0.215,0.0751
0.118,0.0877,0.523,0.264,0.212,0.0408
0.114,0.0813,0.544,0.279,0.211,0.0218
0.112,0.112,0.556,0.282,0.204,0.0229
0.112,0.0883,0.559,0.265,0.21,0.0239
0.115,0.0565,0.563,0.287,0.222,0.0249
0.121,0.0765,0.576,0.277,0.223,0.026
0.119,0.0856,0.598,0.272,0.221,0.027
0.118,0.0522,0.622,0.276,0.221,0.028
0.116,0.0703,0.637,0.27,0.215,0.0291
0.115,0.0829,0.649,0.284,0.215,0.0301
0.116,0.0623,0.656,0.267,0.217,0.0311
0.116,0.0631,0.655,0.277,0.216,0.0321
0.122,0.0885,0.659,0.272,0.213,0.0332
0.127,0.113,0.673,0.268,0.214,0.0342
0.129,0.0918,0.697,0.282,0.222,0.0352
0.163,0.0886,0.72,0.276,0.213,0.0363
0.22,0.144,0.751,0.292,0.2,0.0373
0.239,0.18,0.788,0.28,0.201,0.0383
0.231,0.183,0.816,0.268,0.213,0.0394
0.222,0.202,0.829,0.277,0.214,0.0404
0.216,0.218,0.829,0.259,0.214,0.0414
0.218,0.202,0.832,0.258,0.23,0.0424
0.219,0.233,0.836,0.276,0.218,0.0435
0.221,0.278,0.845,0.26,0.213,0.0445
0.226,0.31,0.855,0.269,0.216,0.0455
0.227,0.345,0.86,0.292,0.205,0.0466
0.228,0.345,0.87,0.266,0.211,0.0476
0.227,0.342,0.874,0.272,0.223,0.0486
0.223,0.327,0.867,0.289,0.229,0.059
0.223,0.318,0.862,0.273,0.235,0.0817
0.228,0.328,0.859,0.271,0.233,0.104
0.231,0.349,0.836,0.262,0.222,0.127
0.231,0.312,0.793,0.271,0.235,0.223
0.233,0.257,0.771,0.306,0.237,0.34
0.233,0.249,0.77,0.282,0.22,0.359
0.23,0.217,0.767,0.243,0.229,0.336
0.228,0.217,0.785,0.257,0.223,0.259
0.228,0.214,0.805,0.303,0.217,0.182
0.23,0.189,0.816,0.318,0.227,0.136
0.236,0.194,0.818,0.315,0.228,0.133
0.236,0.198,0.832,0.322,0.227,0.13
0.234,0.198,0.839,0.29,0.22,0.127
0.234,0.208,0.844,0.226,0.213,0.124
0.231,0.211,0.852,0.22,0.22,0.121
0.227,0.212,0.843,0.255,0.222,0.118
0.222,0.204,0.845,0.274,0.222,0.114
0.219,0.207,0.832,0.288,0.222,0.147
0.22,0.209,0.816,0.27,0.225,0.19
0.219,0.195,0.819,0.253,0.232,0.188
0.222,0.2,0.821,0.286,0.226,0.185
0.224,0.215,0.824,0.293,0.217,0.182
0.226,0.215,0.816,0.273,0.216,0.18
0.225,0.231,0.817,0.236,0.21,0.177
0.225,0.297,0.817,0.233,0.201,0.175
0.227,0.323,0.818,0.26,0.207,0.172
0.23,0.337,0.828,0.265,0.208,0.169
0.232,0.35,0.813,0.298,0.212,0.167
0.231,0.355,0.794,0.287,0.219,0.211
0.229,0.338,0.796,0.289,0.229,0.275
0.226,0.336,0.786,0.268,0.231,0.283
0.221,0.35,0.766,0.271,0.228,0.292
0.218,0.331,0.745,0.258,0.235,0.3
0.213,0.34,0.731,0.253,0.221,0.309
0.21,0.347,0.718,0.286,0.214,0.318
0.207,0.334,0.713,0.295,0.218,0.326
0.205,0.346,0.711,0.266,0.213,0.335
0.206,0.357,0.704,0.266,0.213,0.343
0.205,0.35,0.694,0.27,0.219,0.344
0.204,0.332,0.682,0.241,0.227,0.335
0.205,0.342,0.67,0.251,0.224,0.327
0.207,0.337,0.661,0.28,0.221,0.318
0.207,0.327,0.66,0.271,0.227,0.309
0.204,0.348,0.663,0.268,0.222,0.3
0.203,0.344,0.663,0.256,0.212,0.292
0.206,0.348,0.658,0.284,0.201,0.283
0.204,0.358,0.65,0.308,0.203,0.274
0.206,0.355,0.647,0.254,0.21,0.265
0.208,0.343,0.645,0.288,0.216,0.256
0.21,0.324,0.639,0.327,0.223,0.248
0.212,0.34,0.631,0.265,0.222,0.239
0.208,0.359,0.627,0.271,0.222,0.23
0.208,0.339,0.634,0.295,0.228,0.221
0.213,0.336,0.638,0.277,0.222,0.213
0.217,0.357,0.634,0.278,0.214,0.204
0.22,0.353,0.633,0.278,0.216,0.195
0.22,0.33,0.634,0.29,0.219,0.186
0.221,0.321,0.633,0.265,0.222,0.177
0.222,0.334,0.635,0.251,0.222,0.169
0.222,0.352,0.642,0.266,0.215,0.16
0.223,0.355,0.643,0.281,0.213,0.152
0.224,0.353,0.64,0.292,0.22,0.145
0.227,0.346,0.641,0.281,0.225,0.139
0.233,0.333,0.643,0.277,0.223,0.132
0.237,0.327,0.653,0.285,0.218,0.125
0.235,0.325,0.664,0.287,0.218,0.118
0.23,0.323,0.672,0.305,0.215,0.112
0.227,0.336,0.676,0.275,0.211,0.105
0.228,0.348,0.682,0.227,0.208,0.103
0.23,0.336,0.686,0.244,0.22,0.106
0.229,0.336,0.677,0.288,0.223,0.11
0.231,0.353,0.68,0.31,0.213,0.114
0.23,0.356,0.701,0.29,0.21,0.117
0.224,0.345,0.72,0.28,0.209,0.0857
0.222,0.329,0.726,0.287,0.217,0.0416
0.221,0.322,0.741,0.265,0.223,0.0411
0.221,0.338,0.741,0.259,0.223,0.0405
0.223,0.363,0.72,0.288,0.222,0.0527
0.228,0.361,0.72,0.26,0.223,0.0814
0.237,0.357,0.725,0.224,0.217,0.11
0.243,0.361,0.727,0.256,0.215,0.139
0.246,0.344,0.726,0.264,0.224,0.155
0.247,0.336,0.722,0.247,0.226,0.155
0.248,0.356,0.719,0.248,0.219,0.154
0.25,0.339,0.718,0.27,0.224,0.154
0.249,0.332,0.715,0.249,0.221,0.154
0.246,0.356,0.717,0.231,0.215,0.154
0.246,0.349,0.717,0.262,0.224,0.153
0.247,0.33,0.714,0.281,0.228,0.153
0.243,0.33,0.713,0.267,0.223,0.153
0.242,0.328,0.709,0.236,0.226,0.152
0.242,0.33,0.709,0.267,0.223,0.152
0.243,0.345,0.704,0.277,0.22,0.152
0.245,0.344,0.705,0.248,0.221,0.151
0.249,0.324,0.709,0.255,0.223,0.151
0.25,0.336,0.709,0.256,0.217,0.151
0.249,0.359,0.708,0.25,0.212,0.151
0.25,0.343,0.714,0.259,0.221,0.15
0.255,0.339,0.718,0.284,0.222,0.15
0.256,0.352,0.71,0.294,0.216,0.15
0.255,0.327,0.707,0.273,0.221,0.149
0.256,0.321,0.715,0.288,0.226,0.149
0.256,0.33,0.719,0.302,0.221,0.149
0.257,0.331,0.722,0.277,0.215,0.148
0.253,0.328,0.725,0.287,0.221,0.148
0.245,0.335,0.727,0.281,0.217,0.148
0.234,0.347,0.729,0.268,0.21,0.148
0.224,0.357,0.728,0.275,0.213,0.149
0.216,0.354,0.725,0.265,0.218,0.149
0.208,0.351,0.713,0.245,0.22,0.149
0.202,0.357,0.708,0.286,0.219,0.15
0.198,0.354,0.703,0.305,0.222,0.15
0.196,0.342,0.688,0.275,0.226,0.168
0.194,0.336,0.682,0.285,0.229,0.21
0.192,0.34,0.675,0.294,0.232,0.231
0.193,0.334,0.67,0.273,0.227,0.226
0.199,0.33,0.666,0.251,0.223,0.222
0.205,0.335,0.661,0.308,0.331,0.217
0.211,0.345,0.663,0.372,0.482,0.212
0.218,0.348,0.672,0.391,0.52,0.207
0.22,0.347,0.671,0.411,0.561,0.202
0.214,0.359,0.661,0.413,0.589,0.211
0.216,0.359,0.628,0.404,0.597,0.236
0.217,0.355,0.592,0.419,0.596,0.346
0.21,0.36,0.591,0.406,0.585,0.46
0.208,0.343,0.593,0.4,0.597,0.39
0.211,0.329,0.601,0.413,0.605,0.316
0.214,0.346,0.607,0.426,0.6,0.279
0.221,0.348,0.602,0.427,0.596,0.229
0.228,0.325,0.604,0.383,0.606,0.221
0.231,0.335,0.606,0.395,0.602,0.214
0.234,0.338,0.604,0.406,0.604,0.207
0.239,0.322,0.604,0.392,0.611,0.2
0.242,0.325,0.609,0.406,0.608,0.193
0.248,0.322,0.618,0.433,0.609,0.186
0.248,0.324,0.627,0.411,0.608,0.178
0.242,0.343,0.622,0.398,0.602,0.171
0.239,0.361,0.613,0.392,0.6,0.164
0.236,0.345,0.61,0.395,0.605,0.157
0.233,0.339,0.61,0.524,0.602,0.155
0.23,0.355,0.606,0.672,0.593,0.159
0.23,0.341,0.602,0.689,0.596,0.164
0.235,0.318,0.623,0.721,0.602,0.168
0.239,0.336,0.649,0.738,0.6,0.13
0.244,0.342,0.663,0.73,0.607,0.0766
0.24,0.32,0.684,0.736,0.62,0.0764
0.237,0.338,0.707,0.749,0.609,0.0762
0.242,0.36,0.712,0.744,0.596,0.076
0.245,0.345,0.71,0.728,0.614,0.0757
0.245,0.326,0.718,0.723,0.621,0.0755
0.247,0.333,0.73,0.735,0.605,0.0753
0.245,0.332,0.732,0.726,0.609,0.0751
0.241,0.336,0.73,0.704,0.604,0.0749
0.243,0.352,0.727,0.741,0.595,0.0768
0.244,0.333,0.729,0.801,0.605,0.0813
0.245,0.336,0.734,0.798,0.605,0.0859
0.247,0.342,0.739,0.767,0.607,0.0905
0.246,0.333,0.737,0.746,0.61,0.0951
0.242,0.354,0.729,0.735,0.594,0.0997
0.236,0.363,0.724,0.715,0.585,0.104
0.231,0.341,0.726,0.716,0.598,0.109
0.226,0.327,0.729,0.761,0.606,0.113
0.221,0.338,0.73,0.771,0.6,0.118
0.226,0.328,0.727,0.727,0.601,0.123
0.232,0.336,0.719,0.718,0.596,0.127
0.232,0.343,0.722,0.723,0.594,0.132
0.233,0.324,0.73,0.727,0.624,0.136
0.234,0.327,0.728,0.755,0.633,0.141
0.237,0.324,0.724,0.759,0.614,0.146
0.232,0.334,0.716,0.726,0.585,0.15
0.224,0.348,0.707,0.717,0.582,0.155
0.224,0.339,0.705,0.708,0.61,0.159
0.227,0.331,0.706,0.703,0.609,0.164
0.227,0.345,0.706,0.723,0.602,0.168
0.226,0.342,0.708,0.742,0.601,0.173
0.228,0.32,0.713,0.738,0.609,0.178
0.228,0.328,0.71,0.734,0.606,0.182
0.228,0.349,0.703,0.73,0.601,0.184
0.224,0.364,0.705,0.741,0.594,0.183
0.22,0.351,0.704,0.739,0.599,0.182
0.218,0.327,0.701,0.721,0.605,0.181
0.213,0.32,0.702,0.724,0.601,0.18
0.212,0.32,0.702,0.727,0.602,0.179
0.219,0.342,0.699,0.73,0.618,0.178
0.222,0.345,0.695,0.733,0.624,0.177
0.213,0.341,0.693,0.736,0.597,0.176
0.21,0.361,0.692,0.74,0.579,0.175
0.215,0.348,0.688,0.733,0.59,0.174
0.223,0.329,0.684,0.729,0.604,0.173
0.228,0.344,0.692,0.732,0.596,0.172
0.229,0.362,0.697,0.725,0.586,0.17
0.229,0.363,0.69,0.709,0.595,0.169
0.229,0.349,0.692,0.71,0.604,0.168
0.231,0.333,0.703,0.742,0.602,0.167
0.231,0.329,0.708,0.761,0.607,0.166
0.227,0.321,0.708,0.74,0.608,0.165
0.223,0.323,0.702,0.721,0.602,0.164
0.219,0.348,0.696,0.724,0.596,0.163
0.216,0.35,0.691,0.743,0.6,0.162
0.217,0.337,0.696,0.759,0.606,0.161
0.221,0.352,0.702,0.74,0.605,0.16
0.224,0.352,0.706,0.735,0.601,0.159
0.225,0.345,0.703,0.716,0.605,0.158
0.222,0.352,0.694,0.699,0.61,0.157
0.222,0.342,0.69,0.734,0.612,0.156
0.221,0.323,0.695,0.752,0.621,0.157
0.216,0.333,0.696,0.712,0.614,0.16
0.214,0.337,0.687,0.706,0.609,0.164
0.214,0.324,0.678,0.729,0.613,0.168
0.214,0.333,0.669,0.745,0.609,0.171
0.216,0.354,0.667,0.742,0.6,0.175
0.222,0.359,0.675,0.744,0.597,0.179
0.224,0.363,0.68,0.747,0.593,0.182
0.222,0.348,0.676,0.744,0.597,0.186
0.22,0.327,0.67,0.743,0.606,0.187
0.221,0.318,0.675,0.713,0.613,0.186
0.222,0.32,0.676,0.715,0.612,0.184
0.22,0.332,0.663,0.749,0.604,0.182
0.218,0.35,0.654,0.72,0.596,0.18
0.217,0.35,0.655,0.695,0.596,0.178
0.218,0.328,0.662,0.729,0.607,0.176
0.221,0.319,0.659,0.744,0.61,0.174
0.224,0.32,0.652,0.737,0.606,0.173
0.23,0.336,0.649,0.734,0.599,0.171
0.231,0.34,0.657,0.75,0.6,0.169
0.233,0.318,0.667,0.74,0.603,0.167
0.234,0.333,0.666,0.713,0.594,0.165
0.235,0.347,0.663,0.717,0.591,0.163
0.234,0.331,0.661,0.72,0.604,0.162
0.229,0.326,0.662,0.71,0.61,0.16
0.224,0.338,0.668,0.721,0.604,0.158
0.221,0.361,0.668,0.746,0.601,0.156
0.217,0.351,0.661,0.747,0.605,0.154
0.214,0.346,0.658,0.736,0.602,0.152
0.214,0.335,0.651,0.755,0.61,0.164
0.215,0.332,0.64,0.736,0.611,0.194
0.215,0.339,0.633,0.705,0.605,0.21
0.217,0.341,0.628,0.727,0.604,0.206
0.218,0.356,0.628,0.719,0.598,0.203
0.219,0.358,0.628,0.715,0.594,0.199
0.219,0.36,0.631,0.74,0.596,0.196
0.218,0.361,0.635,0.731,0.599,0.192
0.219,0.343,0.637,0.73,0.595,0.189
0.225,0.328,0.638,0.769,0.601,0.185
0.228,0.347,0.637,0.745,0.603,0.182
0.227,0.349,0.638,0.7,0.598,0.178
0.226,0.322,0.64,0.726,0.603,0.175
0.22,0.331,0.635,0.74,0.608,0.171
0.211,0.346,0.627,0.729,0.611,0.168
0.207,0.332,0.623,0.727,0.615,0.164
0.203,0.34,0.617,0.75,0.61,0.161
0.2,0.354,0.612,0.745,0.6,0.179
0.203,0.342,0.61,0.725,0.598,0.203
0.206,0.35,0.606,0.745,0.594,0.196
0.211,0.34,0.603,0.726,0.599,0.189
0.217,0.317,0.612,0.7,0.609,0.182
0.216,0.333,0.614,0.742,0.607,0.176
0.215,0.339,0.605,0.755,0.611,0.169
0.217,0.342,0.615,0.735,0.607,0.158
0.216,0.344,0.629,0.72,0.604,0.14
0.213,0.343,0.637,0.711,0.601,0.123
0.214,0.349,0.643,0.712,0.589,0.106
0.215,0.331,0.644,0.733,0.605,0.0977
0.218,0.32,0.642,0.748,0.618,0.101
0.219,0.333,0.638,0.745,0.609,0.104
0.217,0.355,0.636,0.729,0.597,0.108
0.22,0.359,0.642,0.717,0.596,0.111
0.221,0.354,0.653,0.726,0.599,0.114
0.216,0.348,0.654,0.726,0.599,0.118
0.214,0.336,0.653,0.725,0.604,0.121
0.211,0.334,0.654,0.736,0.605,0.125
0.211,0.357,0.653,0.748,0.593,0.128
0.218,0.344,0.65,0.752,0.596,0.131
0.222,0.327,0.646,0.736,0.604,0.134
0.22,0.339,0.654,0.753,0.604,0.137
0.219,0.341,0.668,0.759,0.606,0.14
0.222,0.331,0.666,0.736,0.607,0.143
0.219,0.346,0.662,0.744,0.593,0.146
0.218,0.344,0.665,0.738,0.593,0.149
0.221,0.342,0.663,0.753,0.596,0.152
0.224,0.347,0.655,0.739,0.596,0.155
0.225,0.338,0.656,0.736,0.6,0.158
0.223,0.351,0.66,0.75,0.603,0.16
0.222,0.331,0.659,0.729,0.619,0.163
0.217,0.336,0.655,0.715,0.616,0.166
0.211,0.338,0.656,0.703,0.618,0.169
0.207,0.34,0.663,0.714,0.61,0.172
0.206,0.349,0.656,0.72,0.593,0.175
0.214,0.328,0.644,0.718,0.604,0.175
0.223,0.339,0.64,0.717,0.602,0.171
0.228,0.344,0.639,0.716,0.604,0.166
0.233,0.331,0.641,0.727,0.613,0.162
0.232,0.35,0.643,0.737,0.603,0.158
0.231,0.344,0.652,0.736,0.599,0.154
0.23,0.331,0.655,0.739,0.606,0.149
0.228,0.339,0.65,0.732,0.606,0.145
0.226,0.333,0.657,0.722,0.61,0.141
0.223,0.342,0.654,0.722,0.607,0.137
0.22,0.348,0.64,0.712,0.607,0.143
0.22,0.351,0.636,0.723,0.61,0.163
0.222,0.351,0.629,0.74,0.611,0.182
0.22,0.331,0.625,0.744,0.612,0.202
0.216,0.33,0.63,0.746,0.607,0.206
0.208,0.348,0.64,0.72,0.599,0.19
0.208,0.34,0.644,0.707,0.6,0.174
0.216,0.334,0.644,0.707,0.597,0.157
0.225,0.358,0.639,0.713,0.595,0.147
0.226,0.345,0.637,0.716,0.602,0.145
0.226,0.327,0.635,0.707,0.605,0.144
0.23,0.343,0.641,0.707,0.598,0.142
0.229,0.355,0.65,0.726,0.588,0.14
0.227,0.354,0.65,0.755,0.593,0.138
0.225,0.338,0.647,0.752,0.599,0.137
0.225,0.321,0.643,0.718,0.602,0.135
0.223,0.331,0.643,0.713,0.605,0.133
0.221,0.333,0.649,0.724,0.609,0.131
0.219,0.338,0.66,0.723,0.601,0.129
0.22,0.358,0.658,0.737,0.596,0.128
0.225,0.337,0.655,0.746,0.607,0.126
0.232,0.337,0.667,0.736,0.601,0.124
0.238,0.342,0.678,0.75,0.596,0.122
0.24,0.339,0.682,0.734,0.598,0.121
0.24,0.341,0.685,0.717,0.601,0.119
0.238,0.334,0.686,0.721,0.6,0.117
0.237,0.354,0.697,0.711,0.592,0.115
0.24,0.339,0.709,0.714,0.601,0.113
0.239,0.334,0.709,0.711,0.599,0.112
0.237,0.358,0.709,0.721,0.587,0.11
0.236,0.351,0.711,0.723,0.595,0.108
0.238,0.341,0.711,0.722,0.607,0.106
0.244,0.35,0.713,0.733,0.604,0.106
0.249,0.338,0.723,0.762,0.603,0.109
0.249,0.339,0.73,0.771,0.599,0.112
0.247,0.343,0.728,0.743,0.605,0.114
0.246,0.339,0.726,0.732,0.612,0.117
0.239,0.358,0.726,0.734,0.607,0.119
0.236,0.339,0.733,0.737,0.61,0.122
0.238,0.338,0.738,0.72,0.605,0.124
0.24,0.351,0.738,0.724,0.602,0.127
0.239,0.34,0.733,0.729,0.612,0.129
0.238,0.342,0.72,0.731,0.609,0.131
0.242,0.337,0.719,0.76,0.598,0.131
0.245,0.331,0.722,0.738,0.6,0.13
0.244,0.359,0.73,0.72,0.592,0.13
0.24,0.356,0.735,0.747,0.589,0.13
0.241,0.352,0.73,0.746,0.589,0.13
0.239,0.363,0.727,0.744,0.597,0.13
0.238,0.37,0.732,0.737,0.6,0.13
0.241,0.368,0.738,0.731,0.594,0.13
0.241,0.362,0.739,0.743,0.587,0.129
0.243,0.352,0.738,0.729,0.591,0.129
0.248,0.331,0.735,0.743,0.601,0.129
0.249,0.341,0.744,0.753,0.598,0.129
0.247,0.347,0.753,0.704,0.6,0.129
0.242,0.343,0.749,0.718,0.609,0.129
0.239,0.333,0.744,0.726,0.618,0.129
0.24,0.323,0.747,0.716,0.617,0.128
0.239,0.349,0.748,0.724,0.606,0.128
0.241,0.348,0.741,0.732,0.608,0.132
0.243,0.323,0.738,0.725,0.616,0.142
0.241,0.336,0.732,0.728,0.606,0.152
0.239,0.34,0.733,0.735,0.6,0.161
0.233,0.338,0.744,0.752,0.6,0.166
0.227,0.366,0.746,0.759,0.592,0.164
0.229,0.353,0.752,0.73,0.601,0.162
0.231,0.332,0.758,0.716,0.607,0.161
0.231,0.325,0.75,0.717,0.609,0.159
0.234,0.316,0.743,0.732,0.618,0.157
0.243,0.338,0.744,0.748,0.608,0.156
0.252,0.36,0.753,0.748,0.596,0.154
0.256,0.357,0.763,0.748,0.589,0.146
0.259,0.355,0.777,0.732,0.583,0.129
0.265,0.356,0.787,0.712,0.588,0.113
0.266,0.361,0.801,0.721,0.581,0.0966
0.261,0.358,0.802,0.723,0.59,0.0802
0.253,0.356,0.791,0.732,0.602,0.0731
0.251,0.355,0.798,0.76,0.599,0.078
0.254,0.344,0.806,0.759,0.602,0.0828
0.258,0.327,0.803,0.74,0.609,0.0877
0.262,0.316,0.813,0.732,0.616,0.0926
0.266,0.34,0.813,0.723,0.603,0.0975
0.281,0.349,0.812,0.706,0.595,0.102
0.338,0.334,0.843,0.699,0.606,0.107
0.441,0.407,0.893,0.706,0.58,0.112
0.497,0.477,0.942,0.751,0.561,0.0984
0.491,0.483,0.975,0.783,0.592,0.06
0.484,0.483,1,0.761,0.605,0.0217
0.469,0.504,0.996,0.729,0.598,0
0.456,0.518,0.981,0.723,0.599,0.0209
0.45,0.502,0.973,0.739,0.615,0.0691
0.441,0.486,0.949,0.731,0.614,0.117
0.43,0.481,0.923,0.732,0.59,0.145
0.425,0.506,0.895,0.746,0.59,0.207
0.425,0.519,0.878,0.736,0.599,0.282
0.429,0.526,0.869,0.728,0.605,0.265
0.432,0.535,0.877,0.732,0.601,0.249
0.434,0.511,0.888,0.75,0.603,0.239
0.435,0.497,0.88,0.726,0.619,0.238
0.436,0.498,0.884,0.694,0.626,0.237
0.435,0.496,0.888,0.716,0.622,0.236
0.43,0.492,0.87,0.723,0.616,0.235
0.43,0.504,0.861,0.76,0.607,0.234
0.431,0.53,0.863,0.762,0.598,0.233
0.431,0.528,0.853,0.72,0.596,0.231
0.43,0.497,0.843,0.72,0.607,0.23
0.426,0.486,0.844,0.721,0.626,0.229
0.425,0.489,0.836,0.73,0.625,0.228
0.425,0.494,0.828,0.732,0.612,0.244
0.427,0.502,0.815,0.725,0.609,0.283
0.423,0.494,0.799,0.734,0.6,0.304
0.418,0.503,0.793,0.728,0.587,0.299
0.423,0.529,0.78,0.707,0.59,0.295
0.427,0.513,0.776,0.7,0.607,0.291
0.422,0.49,0.775,0.71,0.619,0.287
0.42,0.502,0.769,0.719,0.617,0.283
0.421,0.528,0.764,0.736,0.612,0.278
0.431,0.552,0.768,0.741,0.604,0.274
0.44,0.552,0.76,0.724,0.597,0.27
0.439,0.542,0.756,0.707,0.591,0.266
0.441,0.535,0.753,0.7,0.577,0.262
0.44,0.519,0.751,0.713,0.575,0.257
0.436,0.511,0.75,0.711,0.596,0.253
0.435,0.513,0.745,0.698,0.606,0.249
0.437,0.503,0.738,0.728,0.609,0.245
0.439,0.494,0.728,0.757,0.613,0.255
0.443,0.501,0.714,0.749,0.611,0.285
0.443,0.533,0.693,0.74,0.616,0.314
0.448,0.552,0.689,0.716,0.624,0.33
0.459,0.529,0.692,0.722,0.619,0.328
0.459,0.514,0.689,0.734,0.616,0.326
0.453,0.525,0.684,0.698,0.593,0.324
0.441,0.513,0.673,0.687,0.59,0.322
0.433,0.504,0.661,0.712,0.604,0.32
0.439,0.497,0.652,0.719,0.61,0.318
0.441,0.501,0.642,0.714,0.594,0.316
0.44,0.503,0.635,0.731,0.592,0.314
0.434,0.493,0.629,0.708,0.621,0.311
0.428,0.518,0.629,0.707,0.611,0.305
0.431,0.539,0.618,0.723,0.597,0.294
0.437,0.529,0.606,0.72,0.603,0.283
0.439,0.511,0.6,0.727,0.607,0.277
0.446,0.497,0.595,0.727,0.61,0.278
0.449,0.501,0.592,0.741,0.604,0.279
0.449,0.504,0.591,0.746,0.603,0.28
0.45,0.506,0.597,0.751,0.619,0.251
0.447,0.518,0.601,0.743,0.598,0.214
0.443,0.523,0.597,0.721,0.574,0.217
0.44,0.523,0.592,0.742,0.586,0.22
0.442,0.522,0.582,0.737,0.587,0.223
0.45,0.518,0.572,0.74,0.594,0.226
0.454,0.518,0.565,0.718,0.596,0.229
0.452,0.524,0.564,0.717,0.601,0.232
0.452,0.518,0.57,0.734,0.612,0.213
0.451,0.514,0.574,0.695,0.605,0.185
0.446,0.524,0.572,0.701,0.6,0.186
0.442,0.513,0.562,0.731,0.607,0.188
0.446,0.517,0.557,0.719,0.61,0.189
0.452,0.515,0.555,0.728,0.604,0.19
0.457,0.498,0.553,0.755,0.599,0.191
0.468,0.496,0.554,0.74,0.603,0.192
0.469,0.496,0.565,0.706,0.605,0.193
0.47,0.521,0.577,0.694,0.593,0.176
0.469,0.532,0.591,0.711,0.594,0.137
0.465,0.516,0.606,0.715,0.603,0.0967
0.461,0.504,0.609,0.72,0.613,0.0769
0.459,0.515,0.618,0.762,0.606,0.0834
0.461,0.518,0.623,0.764,0.596,0.0898
0.464,0.505,0.619,0.746,0.602,0.0963
0.466,0.494,0.619,0.718,0.609,0.103
0.468,0.511,0.614,0.703,0.609,0.109
0.474,0.535,0.619,0.727,0.603,0.116
0.478,0.54,0.622,0.736,0.595,0.122
0.479,0.52,0.619,0.745,0.601,0.129
0.48,0.5,0.622,0.732,0.608,0.135
0.475,0.507,0.633,0.74,0.607,0.131
0.47,0.517,0.647,0.747,0.606,0.112
0.465,0.51,0.649,0.729,0.608,0.0931
0.467,0.507,0.641,0.773,0.6,0.0926
0.472,0.528,0.63,0.778,0.589,0.116
0.47,0.532,0.626,0.732,0.601,0.14
0.471,0.532,0.634,0.737,0.597,0.153
0.477,0.51,0.637,0.737,0.599,0.154
0.476,0.497,0.633,0.761,0.611,0.155
0.468,0.503,0.631,0.706,0.613,0.156
0.462,0.513,0.631,0.688,0.605,0.156
0.461,0.537,0.639,0.714,0.596,0.157
0.46,0.517,0.644,0.722,0.602,0.158
0.463,0.485,0.641,0.754,0.613,0.159
0.467,0.491,0.641,0.724,0.614,0.16
0.466,0.513,0.638,0.73,0.606,0.161
0.465,0.53,0.631,0.716,0.606,0.161
0.467,0.53,0.637,0.706,0.603,0.162
0.473,0.53,0.649,0.715,0.598,0.163
0.479,0.528,0.65,0.716,0.598,0.164
0.482,0.514,0.648,0.743,0.599,0.165
0.476,0.498,0.643,0.706,0.609,0.166
0.462,0.496,0.638,0.73,0.615,0.166
0.457,0.5,0.636,0.751,0.612,0.167
0.457,0.517,0.636,0.75,0.607,0.168
0.458,0.522,0.628,0.754,0.605,0.172
0.458,0.519,0.618,0.727,0.606,0.181
0.452,0.518,0.623,0.738,0.604,0.189
0.455,0.503,0.633,0.715,0.61,0.185
0.457,0.519,0.631,0.736,0.598,0.164
0.457,0.524,0.633,0.737,0.595,0.155
0.454,0.514,0.625,0.711,0.605,0.161
0.454,0.513,0.609,0.753,0.609,0.166
0.455,0.498,0.605,0.73,0.617,0.171
0.456,0.506,0.599,0.717,0.608,0.177
0.458,0.509,0.599,0.703,0.605,0.182
0.455,0.502,0.602,0.715,0.613,0.187
0.451,0.504,0.603,0.746,0.605,0.193
