X0,X1,X2,X3,X4,X5,X6,Y
89.17,83141,91720,1.75,2.07,0.19,1.67,14.11
88.55,83186,91777,1.76,2.08,0.19,1.68,14.16
88.46,83231,91833,1.76,2.09,0.19,1.68,14.21
86.43,83275,91888,1.76,2.1,0.19,1.68,14.26
84.4,83319,91944,1.76,2.11,0.19,1.69,14.31
82.15,83363,92000,1.77,2.09,0.19,1.69,14.36
79.33,83408,92057,1.77,2.09,0.19,1.69,14.41
76.18,83454,92115,1.77,2.09,0.19,1.69,14.46
72.35,83501,92173,1.78,2.09,0.19,1.7,14.51
69.3,83547,92231,1.78,2.08,0.19,1.7,14.56
65.42,83594,92289,1.78,2.06,0.19,1.7,14.61
19.63,83640,92348,1.79,2.08,0.19,1.71,14.66
93.52,83687,92405,1.79,2.07,0.19,1.71,14.7
87.15,83732,92463,1.79,2.07,0.19,1.71,14.75
78.76,83778,92520,1.79,2.07,0.19,1.71,14.8
73.24,83823,92576,1.8,2.06,0.19,1.72,14.85
67.78,83868,92633,1.8,2.06,0.19,1.72,14.9
62.93,83913,92690,1.8,2.09,0.19,1.72,14.95
59.39,83959,92747,1.81,2.08,0.19,1.73,15
56.63,84005,92804,1.81,2.06,0.19,1.73,15.05
55.4,84052,92863,1.81,2.08,0.19,1.73,15.1
54.76,84099,92922,1.81,2.07,0.19,1.73,15.15
53.21,84147,92981,1.82,2.07,0.19,1.74,15.2
51.63,84196,93042,1.82,2.09,0.19,1.74,15.25
51.41,84245,93103,1.82,2.08,0.19,1.74,15.3
50.32,84295,93164,1.83,2.08,0.19,1.75,15.35
49.02,84344,93226,1.83,2.1,0.19,1.75,15.4
47.64,84394,93287,1.83,2.09,0.19,1.75,15.45
46.36,84443,93348,1.84,2.09,0.19,1.75,15.5
45.72,84492,93409,1.84,2.1,0.19,1.76,15.55
45.78,84541,93469,1.84,2.07,0.19,1.76,15.6
44.12,84589,93529,1.84,2.06,0.19,1.76,15.65
42.96,84637,93589,1.85,2.07,0.19,1.76,15.7
42.53,84686,93649,1.85,2.06,0.19,1.77,15.75
42.17,84734,93709,1.85,2.06,0.19,1.77,15.8
42,84783,93769,1.86,2.08,0.19,1.77,15.84
41.7,84831,93829,1.86,2.07,0.19,1.78,15.89
41.04,84880,93889,1.86,2.06,0.19,1.78,15.94
40.21,84929,93949,1.86,2.08,0.19,1.78,15.99
39.74,84977,94010,1.87,2.09,0.19,1.78,16.04
40.4,85026,94069,1.87,2.07,0.19,1.79,16.08
40.52,85074,94129,1.87,2.07,0.19,1.79,16.13
40.94,85122,94189,1.87,2.07,0.19,1.79,16.18
41.81,85170,94248,1.88,2.07,0.19,1.79,16.22
42.16,85217,94307,1.88,2.06,0.19,1.8,16.27
42.67,84563,93566,1.87,2.05,0.19,1.79,16.32
42.49,83907,92823,1.86,2.04,0.19,1.78,16.37
43.52,83248,92077,1.85,2.06,0.19,1.76,16.41
46.17,82585,91327,1.83,2.09,0.19,1.75,16.46
49.43,81920,90574,1.82,2.1,0.19,1.74,16.51
53.1,81254,89821,1.81,2.12,0.19,1.73,16.56
56.08,80589,89069,1.8,2.1,0.19,1.72,16.61
57.1,79927,88321,1.78,2.09,0.19,1.7,16.67
57.06,79270,87576,1.77,2.07,0.19,1.69,16.72
56.37,78615,86834,1.76,2.03,0.19,1.68,16.77
55.51,78662,86893,1.76,2.03,0.19,1.68,16.82
52.99,78712,86954,1.76,2.01,0.19,1.68,16.87
49,78763,87017,1.76,2.02,0.19,1.68,16.92
46.96,78815,87080,1.76,2.02,0.19,1.69,16.97
43.33,78868,87145,1.77,2.01,0.19,1.69,17.02
40.96,78921,87209,1.77,2.02,0.19,1.69,17.07
40.03,78973,87273,1.77,2.02,0.19,1.69,17.12
39.3,79025,87336,1.78,2.02,0.19,1.7,17.17
38.96,79076,87398,1.78,2.04,0.19,1.7,17.21
38.68,79126,87459,1.78,2.04,0.19,1.7,17.26
38.86,79174,87519,1.78,2.07,0.19,1.7,17.31
39.24,79222,87578,1.79,2.08,0.19,1.71,17.36
39.44,79268,87636,1.79,2.1,0.19,1.71,17.41
39.36,79314,87693,1.79,2.1,0.19,1.71,17.46
37.7,79361,87750,1.79,2.11,0.19,1.71,17.5
36.72,79407,87808,1.8,2.11,0.19,1.72,17.55
35.47,79455,87867,1.8,2.11,0.19,1.72,17.6
35.01,79503,87926,1.8,2.1,0.19,1.72,17.64
35.61,79551,87986,1.8,2.1,0.19,1.72,17.69
35.17,79600,88046,1.81,2.1,0.19,1.73,17.74
34.75,79650,88107,1.81,2.12,0.19,1.73,17.79
35.47,79700,88168,1.81,2.11,0.19,1.73,17.83
35.51,79750,88229,1.81,2.1,0.19,1.73,17.88
33.71,79800,88290,1.82,2.12,0.19,1.74,17.93
32.85,79849,88351,1.82,2.11,0.19,1.74,17.97
31.42,79898,88411,1.82,2.1,0.19,1.74,18.02
30.01,79946,88470,1.82,2.11,0.19,1.74,18.06
29.65,79995,88529,1.83,2.11,0.19,1.74,18.11
29.55,80042,88588,1.83,2.12,0.19,1.75,18.15
28.83,80090,88647,1.83,2.12,0.19,1.75,18.2
28.96,80137,88705,1.83,2.14,0.19,1.75,18.25
29.38,80185,88764,1.83,2.14,0.19,1.75,18.29
30.19,80232,88822,1.84,2.15,0.19,1.76,18.34
31.36,80280,88881,1.84,2.16,0.19,1.76,18.38
31.53,80327,88940,1.84,2.18,0.19,1.76,18.43
31.96,80375,88999,1.84,2.19,0.19,1.76,18.47
31.9,80423,89058,1.85,2.19,0.19,1.76,18.52
32.16,80471,89117,1.85,2.19,0.19,1.77,18.56
31.81,80519,89175,1.85,2.21,0.18,1.77,18.61
31.42,80566,89234,1.85,2.21,0.18,1.77,18.65
31.89,80613,89292,1.86,2.18,0.19,1.77,18.7
31.58,80660,89350,1.86,2.18,0.19,1.78,18.74
31.7,80707,89408,1.86,2.17,0.19,1.78,18.78
31.33,80755,89467,1.86,2.18,0.19,1.78,18.83
29.87,80803,89525,1.86,2.17,0.19,1.78,18.87
27.76,80851,89585,1.87,2.16,0.19,1.78,18.91
25.96,80900,89644,1.87,2.15,0.19,1.79,18.96
23.84,80949,89704,1.87,2.15,0.19,1.79,19
22.61,80998,89764,1.87,2.14,0.19,1.79,19.04
20.44,81047,89824,1.88,2.13,0.19,1.79,19.08
18.36,81095,89884,1.88,2.14,0.19,1.79,19.12
18.15,81144,89943,1.88,2.14,0.19,1.8,19.16
17.01,81192,90002,1.88,2.15,0.19,1.8,19.2
16.61,81240,90061,1.88,2.15,0.19,1.8,19.24
16.42,81287,90119,1.89,2.14,0.19,1.8,19.29
15.74,81335,90177,1.89,2.13,0.19,1.8,19.33
15.48,81382,90235,1.89,2.13,0.19,1.81,19.37
15.27,81428,90292,1.89,2.11,0.19,1.81,19.41
14.39,81475,90349,1.89,2.11,0.19,1.81,19.45
13.75,81521,90406,1.9,2.11,0.19,1.81,19.49
12.93,81567,90463,1.9,2.12,0.19,1.81,19.53
13.65,81613,90520,1.9,2.12,0.19,1.82,19.57
13.39,81659,90577,1.9,2.12,0.19,1.82,19.61
13.19,81706,90634,1.9,2.12,0.19,1.82,19.65
13.68,81753,90692,1.91,2.09,0.19,1.82,19.69
12.24,81800,90750,1.91,2.07,0.19,1.82,19.73
10.05,81848,90808,1.91,2.08,0.19,1.83,19.77
9.13,81896,90867,1.91,2.09,0.19,1.83,19.81
9.13,81944,90925,1.91,2.09,0.19,1.83,19.84
8.48,81991,90983,1.92,2.11,0.19,1.83,19.88
9.38,82038,91041,1.92,2.1,0.19,1.83,19.92
10.19,82085,91098,1.92,2.11,0.19,1.83,19.96
11.58,82131,91155,1.92,2.1,0.19,1.84,20
12.41,82177,91212,1.92,2.09,0.19,1.84,20.04
12.13,82224,91270,1.93,2.08,0.19,1.84,20.08
12.19,82271,91327,1.93,2.07,0.19,1.84,20.12
11.56,82318,91385,1.93,2.07,0.19,1.84,20.16
9.86,82365,91443,1.93,2.06,0.19,1.85,20.2
8.47,82412,91500,1.93,2.07,0.19,1.85,20.23
7,82459,91558,1.93,2.08,0.19,1.85,20.27
6.85,82505,91614,1.94,2.06,0.19,1.85,20.31
5.83,82551,91671,1.94,2.07,0.19,1.85,20.35
5.61,82596,91726,1.94,2.06,0.19,1.85,20.38
4.49,82641,91781,1.94,2.07,0.19,1.86,20.42
4.42,82685,91836,1.94,2.1,0.19,1.86,20.46
5.39,82729,91891,1.94,2.09,0.19,1.86,20.5
5.36,82773,91946,1.95,2.1,0.19,1.86,20.54
4.92,82819,92002,1.95,2.08,0.19,1.86,20.57
4.25,82865,92059,1.95,2.07,0.19,1.86,20.61
2.76,82913,92117,1.95,2.05,0.19,1.87,20.65
0.07,82962,92176,1.95,2.04,0.19,1.87,20.68
0,83010,92235,1.95,2.04,0.19,1.87,20.72
0,83058,92293,1.96,2.05,0.19,1.87,20.76
0,83105,92350,1.96,2.05,0.19,1.87,20.79
0,83150,92406,1.96,2.05,0.19,1.87,20.83
0,83195,92461,1.96,2.08,0.19,1.87,20.87
0,83238,92515,1.96,2.08,0.19,1.88,20.9
5.51,83282,92569,1.96,2.09,0.19,1.88,20.94
3.49,83326,92624,1.97,2.1,0.19,1.88,20.98
1.09,83372,92680,1.97,2.1,0.19,1.88,21.02
0,83419,92738,1.97,2.11,0.19,1.88,21.05
0,83467,92797,1.97,2.1,0.19,1.88,21.09
0,83517,92857,1.97,2.11,0.19,1.89,21.13
0,83568,92919,1.97,2.09,0.19,1.89,21.17
0,83619,92981,1.98,2.09,0.19,1.89,21.2
0,83671,93043,1.98,2.1,0.19,1.89,21.24
0,83722,93105,1.98,2.11,0.19,1.89,21.28
5.97,83772,93166,1.98,2.13,0.19,1.89,21.32
4.28,83820,93226,1.98,2.16,0.19,1.9,21.36
3.6,83868,93284,1.98,2.18,0.18,1.9,21.4
3.8,83914,93342,1.99,2.18,0.18,1.9,21.44
4.06,83959,93398,1.99,2.18,0.18,1.9,21.48
3.94,84004,93454,1.99,2.18,0.18,1.9,21.52
3.42,84050,93510,1.99,2.17,0.18,1.9,21.56
2.75,84095,93567,1.99,2.18,0.18,1.91,21.6
3.36,84142,93625,1.99,2.18,0.18,1.91,21.64
2.81,84189,93683,2,2.18,0.18,1.91,21.68
3.14,84237,93742,2,2.17,0.18,1.91,21.72
2.59,84286,93802,2,2.16,0.19,1.91,21.76
1.26,84334,93861,2,2.15,0.19,1.91,21.8
0.21,84382,93920,2,2.15,0.19,1.91,21.84
0,84429,93978,2,2.16,0.18,1.92,21.88
0,84475,94035,2.01,2.15,0.19,1.92,21.91
0,84521,94092,2.01,2.16,0.18,1.92,21.95
0,84566,94148,2.01,2.16,0.18,1.92,21.99
0,84612,94205,2.01,2.14,0.19,1.92,22.03
0,84657,94261,2.01,2.14,0.19,1.92,22.07
0,84703,94318,2.01,2.14,0.19,1.93,22.11
0,84750,94376,2.02,2.16,0.18,1.93,22.15
0,84796,94433,2.02,2.15,0.18,1.93,22.19
0,84842,94491,2.02,2.15,0.19,1.93,22.23
0,84888,94548,2.02,2.15,0.18,1.93,22.27
0,84935,94605,2.02,2.16,0.18,1.93,22.31
0,84980,94662,2.02,2.17,0.18,1.93,22.35
0,85026,94719,2.03,2.16,0.18,1.94,22.39
0,85072,94777,2.03,2.15,0.19,1.94,22.43
0,85119,94834,2.03,2.13,0.19,1.94,22.46
0,85165,94891,2.03,2.11,0.19,1.94,22.5
0,85212,94949,2.03,2.09,0.19,1.94,22.54
0,85259,95007,2.03,2.09,0.19,1.94,22.57
4.09,84609,94264,2.02,2.07,0.19,1.93,22.61
1.23,83957,93519,2.01,2.08,0.19,1.92,22.64
13.31,83299,92768,1.99,2.08,0.19,1.91,22.68
10.02,82638,92014,1.98,2.08,0.19,1.89,22.72
7.73,81975,91258,1.96,2.08,0.19,1.88,22.76
7.64,81311,90501,1.95,2.04,0.19,1.86,22.8
6.48,80650,89747,1.93,2.04,0.19,1.85,22.84
4.96,79993,88996,1.92,2.02,0.19,1.83,22.88
3.31,79339,88249,1.9,1.98,0.19,1.82,22.92
0.03,78688,87505,1.89,1.94,0.19,1.8,22.96
0,78733,87561,1.88,1.92,0.19,1.8,23
0,78779,87617,1.89,1.9,0.19,1.8,23.04
3.18,78825,87674,1.89,1.92,0.19,1.8,23.08
0,78871,87731,1.89,1.94,0.19,1.8,23.11
0,78917,87788,1.89,1.93,0.19,1.81,23.15
3.85,78963,87844,1.89,1.95,0.19,1.81,23.19
1.16,79009,87901,1.89,1.94,0.19,1.81,23.23
12.28,79055,87957,1.89,1.95,0.19,1.81,23.26
8.04,79101,88014,1.9,1.96,0.19,1.81,23.3
3.01,79146,88070,1.9,1.96,0.19,1.81,23.34
0,79192,88126,1.9,1.96,0.19,1.81,23.38
0,79236,88181,1.9,1.95,0.19,1.82,23.42
3.97,79281,88236,1.9,1.96,0.19,1.82,23.45
1.19,79325,88291,1.9,1.97,0.19,1.82,23.49
12.54,79369,88345,1.9,1.96,0.19,1.82,23.53
7.67,79413,88400,1.9,1.92,0.19,1.82,23.57
0.54,79457,88455,1.91,1.93,0.19,1.82,23.6
0.16,79502,88510,1.91,1.93,0.19,1.82,23.64
3.18,79547,88565,1.91,1.92,0.19,1.82,23.67
0.96,79592,88621,1.91,1.91,0.19,1.82,23.71
11.96,79637,88676,1.91,1.91,0.19,1.83,23.75
4.85,79682,88732,1.91,1.9,0.19,1.83,23.78
1.45,79727,88787,1.91,1.9,0.19,1.83,23.82
7.26,79771,88842,1.91,1.91,0.19,1.83,23.85
2.18,79815,88897,1.92,1.91,0.19,1.83,23.89
17.2,79858,88951,1.92,1.92,0.19,1.83,23.92
11,79902,89005,1.92,1.92,0.19,1.83,23.96
3.11,79946,89059,1.92,1.92,0.19,1.83,24
0.93,79989,89114,1.92,1.93,0.19,1.84,24.03
5.47,80033,89169,1.92,1.91,0.19,1.84,24.07
1.64,80078,89224,1.92,1.92,0.19,1.84,24.1
15.09,80123,89279,1.92,1.9,0.19,1.84,24.14
8.14,80168,89335,1.93,1.92,0.19,1.84,24.17
2.44,80213,89391,1.93,1.93,0.19,1.84,24.21
10.75,80258,89447,1.93,1.95,0.19,1.84,24.25
4.94,80302,89503,1.93,1.96,0.19,1.84,24.28
0,80346,89558,1.93,1.97,0.19,1.84,24.32
0,80390,89612,1.93,1.98,0.19,1.85,24.36
3.71,80433,89666,1.93,1.99,0.19,1.85,24.39
1.11,80476,89720,1.93,1.99,0.19,1.85,24.43
13.11,80518,89774,1.94,2.01,0.19,1.85,24.47
7.11,80562,89828,1.94,1.99,0.19,1.85,24.5
2.13,80606,89883,1.94,1.97,0.19,1.85,24.54
9.26,80651,89939,1.94,1.97,0.19,1.85,24.57
2.26,80695,89995,1.94,1.97,0.19,1.85,24.61
0.68,80740,90050,1.94,1.98,0.19,1.86,24.64
4.55,80784,90105,1.94,1.99,0.19,1.86,24.68
1.37,80827,90159,1.94,1.98,0.19,1.86,24.72
12.85,80869,90212,1.94,1.99,0.19,1.86,24.75
6.24,80910,90265,1.95,2,0.19,1.86,24.79
1.87,80952,90318,1.95,1.98,0.19,1.86,24.83
8.56,80994,90371,1.95,1.96,0.19,1.86,24.86
1.45,81037,90425,1.95,1.95,0.19,1.86,24.9
0.44,81081,90480,1.95,1.92,0.19,1.86,24.94
3.36,81125,90535,1.95,1.93,0.19,1.87,24.97
1.01,81168,90589,1.95,1.91,0.19,1.87,25.01
10.82,81211,90643,1.95,1.91,0.19,1.87,25.04
3.25,81253,90696,1.95,1.91,0.19,1.87,25.08
22.9,81294,90749,1.96,1.94,0.19,1.87,25.11
16.64,81335,90801,1.96,1.96,0.19,1.87,25.15
8.8,81376,90853,1.96,1.96,0.19,1.87,25.19
2.64,81417,90906,1.96,1.98,0.19,1.87,25.22
10.69,81460,90959,1.96,1.98,0.19,1.87,25.26
3.13,81502,91013,1.96,1.95,0.19,1.87,25.3
0.94,81545,91067,1.96,1.95,0.19,1.88,25.33
4.25,81588,91122,1.96,1.95,0.19,1.88,25.37
1.27,81631,91176,1.96,1.94,0.19,1.88,25.4
12.41,81674,91229,1.97,1.94,0.19,1.88,25.43
3.72,81715,91282,1.97,1.96,0.19,1.88,25.47
25.24,81757,91334,1.97,1.95,0.19,1.88,25.5
15.26,81798,91387,1.97,1.95,0.19,1.88,25.54
4.58,81840,91439,1.97,1.95,0.19,1.88,25.57
14.97,81882,91492,1.97,1.94,0.19,1.88,25.6
4.49,81925,91546,1.97,1.92,0.19,1.88,25.63
24.94,81968,91600,1.97,1.91,0.19,1.88,25.67
10.93,82011,91654,1.97,1.92,0.19,1.89,25.7
3.28,82054,91708,1.97,1.94,0.19,1.89,25.73
9.14,82096,91762,1.97,1.93,0.19,1.89,25.77
2.74,82138,91815,1.97,1.94,0.19,1.89,25.8
19.43,82180,91867,1.98,1.93,0.19,1.89,25.83
5.83,82221,91919,1.98,1.93,0.19,1.89,25.86
34.36,82262,91972,1.98,1.91,0.19,1.89,25.89
20.63,82303,92024,1.98,1.91,0.19,1.89,25.93
6.19,82345,92076,1.98,1.89,0.19,1.89,25.96
16.21,82387,92129,1.98,1.9,0.19,1.89,25.99
4.86,82429,92182,1.98,1.89,0.19,1.89,26.02
26.12,82471,92235,1.98,1.88,0.19,1.89,26.05
9.77,82513,92287,1.98,1.88,0.19,1.89,26.07
2.93,82554,92339,1.98,1.9,0.19,1.89,26.1
0.88,82595,92391,1.98,1.9,0.19,1.89,26.13
0.26,81922,91622,1.97,2,0.19,1.89,26.17
24.9,81246,90852,1.96,2.02,0.19,1.87,26.21
18.26,80568,90078,1.94,2.01,0.19,1.86,26.24
5.48,79887,89303,1.93,2.03,0.19,1.84,26.28
27.24,79207,88527,1.91,2.02,0.19,1.82,26.32
23.95,78527,87752,1.89,2,0.19,1.81,26.36
18.82,77851,86981,1.88,1.97,0.19,1.79,26.4
12.77,77178,86211,1.86,1.92,0.19,1.78,26.44
5.43,76506,85444,1.85,1.89,0.19,1.76,26.48
1.63,75833,84676,1.83,1.91,0.19,1.75,26.52
11.51,75853,84706,1.83,1.89,0.19,1.74,26.56
6.9,75873,84737,1.83,1.87,0.19,1.75,26.59
2.07,75894,84768,1.83,1.84,0.19,1.75,26.63
10.56,75917,84802,1.83,1.82,0.19,1.75,26.67
3.19,75943,84839,1.83,1.79,0.19,1.75,26.7
0.96,75970,84876,1.83,1.78,0.19,1.75,26.73
5.98,75998,84915,1.83,1.79,0.19,1.75,26.77
1.79,76026,84953,1.83,1.78,0.19,1.75,26.8
16.79,76051,84989,1.83,1.79,0.19,1.75,26.84
8.27,76075,85023,1.83,1.8,0.19,1.75,26.87
2.48,76097,85056,1.83,1.8,0.19,1.75,26.91
11.79,76118,85087,1.83,1.81,0.19,1.75,26.94
3.46,76139,85118,1.83,1.81,0.19,1.75,26.98
1.04,76160,85150,1.83,1.79,0.19,1.75,27.01
6.49,76183,85184,1.83,1.77,0.19,1.75,27.04
1.95,76208,85219,1.83,1.75,0.19,1.75,27.08
18.59,76234,85255,1.83,1.74,0.19,1.75,27.11
7.91,76259,85292,1.83,1.75,0.19,1.75,27.14
2.37,76284,85327,1.84,1.74,0.19,1.75,27.18
10.41,76307,85361,1.84,1.73,0.19,1.75,27.21
3.12,76329,85393,1.84,1.76,0.19,1.75,27.24
24.71,76351,85425,1.84,1.77,0.19,1.75,27.28
13.53,76372,85457,1.84,1.76,0.19,1.75,27.31
4.06,76395,85490,1.84,1.74,0.19,1.75,27.34
15.82,76418,85523,1.84,1.71,0.19,1.76,27.37
4.75,76443,85558,1.84,1.7,0.19,1.76,27.4
30.66,76468,85593,1.84,1.69,0.19,1.76,27.43
12.63,76492,85628,1.84,1.68,0.19,1.76,27.45
3.79,76516,85662,1.84,1.7,0.19,1.76,27.48
1.14,76538,85694,1.84,1.74,0.19,1.76,27.51
0.34,76560,85726,1.84,1.74,0.19,1.76,27.54
19.3,76580,85756,1.84,1.72,0.19,1.76,27.57
5.79,76601,85787,1.84,1.73,0.19,1.76,27.6
42.3,76621,85817,1.84,1.72,0.19,1.76,27.63
24.26,76642,85848,1.84,1.73,0.19,1.76,27.66
7.28,76664,85880,1.84,1.74,0.19,1.76,27.69
24.86,76687,85913,1.84,1.72,0.19,1.76,27.72
7.46,76709,85945,1.84,1.71,0.19,1.76,27.75
44.3,76732,85978,1.84,1.73,0.19,1.76,27.78
26.28,76754,86010,1.84,1.72,0.19,1.76,27.81
7.88,76854,86118,1.84,1.22,0.19,1.76,27.81
14.28,76951,86225,1.84,1.19,0.19,1.76,27.8
4.29,77048,86331,1.84,1.2,0.19,1.76,27.8
27.97,77145,86437,1.84,1.22,0.19,1.76,27.8
8.39,77242,86544,1.84,1.22,0.19,1.76,27.8
54.87,77340,86651,1.84,1.24,0.19,1.76,27.81
16.46,77440,86760,1.84,1.25,0.19,1.76,27.81
91.78,77540,86870,1.84,1.24,0.19,1.76,27.81
57.52,77641,86980,1.84,1.23,0.19,1.76,27.81
17.26,77741,87089,1.84,1.23,0.19,1.76,27.81
47.45,77840,87198,1.84,1.24,0.19,1.76,27.81
14.24,77938,87304,1.84,1.25,0.19,1.76,27.81
72.59,78034,87410,1.84,1.25,0.19,1.76,27.81
42.86,78131,87516,1.84,1.26,0.19,1.76,27.81
12.86,78228,87622,1.84,1.25,0.19,1.76,27.82
33.75,78327,87730,1.84,1.24,0.19,1.76,27.82
10.13,78426,87838,1.84,1.22,0.19,1.76,27.82
54.43,78526,87947,1.84,1.21,0.19,1.76,27.83
27.54,78625,88055,1.84,1.2,0.19,1.76,27.83
8.26,78724,88163,1.84,1.21,0.19,1.76,27.83
2.48,78822,88270,1.84,1.21,0.19,1.76,27.84
0.74,78919,88377,1.84,1.22,0.19,1.76,27.84
0.22,79017,88484,1.84,1.22,0.19,1.76,27.85
0.07,79116,88592,1.84,1.22,0.19,1.76,27.85
25.67,79216,88701,1.84,1.2,0.19,1.76,27.86
7.7,79317,88812,1.84,1.22,0.19,1.76,27.87
50.31,79419,88923,1.84,1.25,0.19,1.76,27.88
25.12,79520,89034,1.84,1.24,0.19,1.76,27.89
7.54,79621,89144,1.84,1.24,0.19,1.76,27.89
2.26,79721,89254,1.84,1.26,0.19,1.76,27.9
0.68,79820,89362,1.84,1.28,0.19,1.76,27.91
0.2,79919,89471,1.84,1.29,0.19,1.76,27.92
0.06,80018,89579,1.84,1.28,0.19,1.76,27.94
26.85,80118,89688,1.84,1.29,0.19,1.76,27.95
8.06,80218,89798,1.84,1.28,0.19,1.76,27.96
51.71,80319,89908,1.84,1.27,0.19,1.76,27.96
25.19,80420,90019,1.84,1.27,0.19,1.76,27.97
7.56,80521,90129,1.84,1.27,0.19,1.76,27.98
2.27,80621,90239,1.84,1.27,0.19,1.76,28
0.68,80720,90347,1.84,1.27,0.19,1.76,28.01
0.2,80819,90455,1.84,1.28,0.19,1.76,28.02
0.06,80917,90563,1.84,1.29,0.19,1.76,28.03
26.63,81016,90671,1.84,1.29,0.19,1.76,28.04
7.99,81115,90780,1.84,1.28,0.19,1.76,28.05
51.41,81215,90889,1.84,1.28,0.19,1.76,28.06
26.32,81315,90998,1.84,1.27,0.19,1.76,28.07
7.9,81415,91108,1.84,1.26,0.19,1.76,28.08
2.37,81515,91217,1.84,1.28,0.19,1.76,28.09
0.71,81615,91326,1.84,1.28,0.19,1.76,28.1
0.21,81714,91434,1.84,1.29,0.19,1.76,28.11
0.06,81069,90692,1.83,1.56,0.19,1.75,28.14
27.36,80422,89948,1.82,1.58,0.19,1.74,28.17
8.21,79772,89200,1.8,1.55,0.19,1.72,28.2
52.86,79120,88451,1.79,1.54,0.19,1.71,28.23
33.15,78468,87701,1.77,1.51,0.19,1.69,28.26
9.94,77816,86952,1.76,1.49,0.19,1.68,28.29
32.25,77168,86206,1.74,1.45,0.19,1.66,28.32
9.67,76522,85463,1.73,1.41,0.19,1.65,28.35
52.5,75878,84721,1.71,1.39,0.19,1.63,28.38
31.61,75233,83978,1.7,1.36,0.19,1.62,28.41
9.48,75280,84034,1.69,1.36,0.19,1.62,28.44
29.41,75327,84090,1.69,1.38,0.19,1.62,28.47
8.82,75375,84146,1.69,1.36,0.19,1.62,28.51
48.75,75424,84205,1.69,1.36,0.19,1.62,28.54
26.99,75476,84266,1.69,1.37,0.19,1.62,28.57
8.1,75529,84328,1.69,1.36,0.19,1.62,28.6
24.73,75583,84391,1.69,1.38,0.19,1.62,28.63
7.42,75637,84454,1.69,1.38,0.19,1.62,28.66
45.24,75689,84516,1.69,1.39,0.19,1.62,28.69
23.2,75740,84576,1.69,1.39,0.19,1.62,28.73
6.96,75790,84635,1.69,1.38,0.19,1.62,28.76
2.09,75838,84693,1.69,1.39,0.19,1.62,28.79
0.63,75887,84751,1.69,1.39,0.19,1.62,28.83
25.1,75937,84810,1.69,1.39,0.19,1.62,28.86
7.53,75988,84870,1.69,1.38,0.19,1.62,28.89
49.41,76040,84932,1.69,1.38,0.19,1.62,28.92
27.15,76093,84994,1.7,1.37,0.19,1.62,28.96
8.15,76146,85056,1.7,1.4,0.19,1.62,28.99
27.45,76198,85118,1.7,1.4,0.19,1.62,29.02
8.24,76250,85179,1.7,1.42,0.19,1.62,29.06
52.16,76301,85239,1.7,1.42,0.19,1.62,29.09
30.28,76351,85299,1.7,1.41,0.19,1.62,29.12
9.08,76401,85359,1.7,1.44,0.19,1.62,29.16
30.59,76451,85419,1.7,1.44,0.19,1.62,29.19
9.18,76503,85479,1.7,1.45,0.19,1.62,29.23
53.83,76554,85541,1.7,1.45,0.19,1.62,29.26
36.22,76607,85603,1.7,1.45,0.19,1.62,29.29
10.87,76659,85665,1.7,1.45,0.19,1.62,29.33
34.31,76712,85727,1.7,1.46,0.19,1.62,29.36
15.35,76764,85789,1.7,1.48,0.19,1.62,29.39
4.61,76816,85850,1.7,1.47,0.19,1.62,29.43
1.38,76866,85910,1.7,1.46,0.19,1.62,29.46
0.41,76916,85970,1.7,1.47,0.19,1.62,29.49
0.12,76966,86029,1.7,1.51,0.19,1.62,29.52
0.04,77015,86088,1.7,1.52,0.19,1.62,29.56
25.51,77065,86147,1.7,1.53,0.19,1.62,29.59
7.65,77115,86207,1.7,1.53,0.19,1.62,29.63
46.59,77166,86268,1.7,1.53,0.19,1.62,29.66
32.85,77217,86329,1.7,1.51,0.19,1.63,29.69
9.85,77269,86390,1.7,1.49,0.19,1.63,29.72
29.22,77320,86451,1.7,1.49,0.19,1.63,29.76
10.15,77372,86512,1.7,1.49,0.19,1.63,29.79
3.04,77423,86573,1.7,1.52,0.19,1.63,29.82
0.91,77473,86633,1.7,1.53,0.19,1.63,29.85
0.27,77524,86693,1.7,1.54,0.19,1.63,29.89
0.08,77574,86754,1.7,1.53,0.19,1.63,29.92
0.02,77625,86814,1.7,1.52,0.19,1.63,29.96
24.76,77676,86875,1.7,1.51,0.19,1.63,29.99
7.43,77728,86937,1.7,1.51,0.19,1.63,30.03
47.09,77780,86999,1.7,1.52,0.19,1.63,30.06
29.87,77832,87061,1.71,1.53,0.19,1.63,30.09
8.96,77884,87123,1.71,1.55,0.19,1.63,30.13
28.55,77937,87186,1.71,1.54,0.19,1.63,30.16
8.56,77988,87247,1.71,1.54,0.19,1.63,30.2
46.75,78040,87309,1.71,1.56,0.19,1.63,30.23
27.77,78091,87369,1.71,1.56,0.19,1.63,30.26
8.33,78141,87430,1.71,1.55,0.19,1.63,30.3
25.11,78192,87491,1.71,1.58,0.19,1.63,30.33
7.53,78243,87552,1.71,1.57,0.19,1.63,30.37
41.68,78295,87614,1.71,1.57,0.19,1.63,30.4
23.02,78347,87676,1.71,1.56,0.19,1.63,30.43
6.91,78400,87739,1.71,1.55,0.19,1.63,30.46
20.72,78453,87802,1.71,1.56,0.19,1.63,30.5
6.22,78507,87865,1.71,1.53,0.19,1.63,30.53
